is_top500,funding_velocity,funding_total_usd,is_otherstate,age_last_milestone_year,has_roundB,avg_participants,age_first_milestone_year,milestones,has_roundA,has_roundD,funding_rounds,relationships,has_roundC,age_last_funding_year
1,0.019637646274034228,3.315795872588526e-05,0,0.3209142200792669,0,0.06666666666666667,0.39113056816661,0.375,0,0,0.0,0.12698412698412698,0,0.35700412054617436
1,0.02286517122357625,0.0017524595222903063,0,0.5079109130840885,1,0.2,0.5234822981973913,0.375,0,0,0.0,0.1111111111111111,0,0.43306132342247716
1,0.03988559110629593,0.007647207740225465,0,0.3570513467800974,1,0.13333333333333336,0.4398529911362303,0.375,1,1,0.4444444444444445,0.1111111111111111,1,0.384009049042579
1,0.03576481675571515,0.005524396626028577,0,0.315726529169717,1,0.15555333333333332,0.44189907038512616,0.125,1,0,0.2222222222222222,0.30158730158730157,1,0.3723228569120142
1,0.022694477118088984,0.0008007032996028588,0,0.315811728472976,0,0.26666666666666666,0.39775780598536087,0.375,1,0,0.2222222222222222,0.15873015873015872,0,0.3434564110850772
1,0.03835332568639444,0.012629673495861133,0,0.41047762098301066,1,0.08333333333333333,0.5191790975632354,0.125,1,0,0.3333333333333333,0.047619047619047616,1,0.48140583340066256
1,0.021884619043600895,0.0019278984573479002,0,0.44212127331936485,1,0.044446666666666676,0.5449880066298115,0.125,0,0,0.2222222222222222,0.06349206349206349,0,0.5292203280277935
1,0.025579920235947955,0.002133162011365285,0,0.39405308863251964,0,0.13333333333333336,0.4397835016523055,0.25,0,0,0.0,0.1111111111111111,1,0.37630766744768523
1,0.02527297438348955,0.0031998307365154566,0,0.3473670259763209,1,0.09999999999999999,0.4677054057671124,0.125,1,0,0.1111111111111111,0.047619047619047616,0,0.4436874848509332
1,0.021509670373211574,0.0008752648470023364,0,0.315726529169717,0,0.0,0.44189907038512616,0.125,1,0,0.0,0.09523809523809523,0,0.4054358891492284
1,0.019644938239625764,1.5614065220125866e-05,0,0.5010823467043648,0,0.0,0.5405458270278061,0.375,0,0,0.0,0.14285714285714285,0,0.3057380625353478
1,0.024563675527334718,0.0018401789898191032,0,0.30716873248680987,1,0.06666666666666667,0.4268790471190175,0.375,1,0,0.2222222222222222,0.12698412698412698,0,0.3805574856588834
1,0.027763515620291182,0.0042138677811483505,0,0.3765903869941686,1,0.17778,0.3842897145269053,0.375,1,0,0.2222222222222222,0.2857142857142857,0,0.428811505211279
1,0.021139142298908294,0.0004542114028641108,0,0.38186327720697755,0,0.17778,0.4861098242688162,0.25,1,0,0.2222222222222222,0.20634920634920634,0,0.35293205138563466
1,0.024238882834007117,0.0015822837552844401,0,0.29990470300153993,0,0.2,0.42716215242389616,0.25,1,0,0.1111111111111111,0.12698412698412698,0,0.3708168376827987
0,0.019624412566958946,5.947379898452435e-05,1,0.22106063665968242,0,0.0,0.36468853269094165,0.0,0,0,0.0,0.0,0,0.45085885109477253
1,0.03458508387062452,0.011998093329653793,1,0.37892232347966576,0,0.3666666666666667,0.4934422516651739,0.125,0,1,0.2222222222222222,0.12698412698412698,1,0.5229312434354043
1,0.043245668670781764,0.008419139054478877,0,0.35679259334057,0,0.26666666666666666,0.4386562278019704,0.375,0,0,0.0,0.015873015873015872,0,0.37719318090005655
1,0.023763667990619478,0.00041035166909971236,0,0.33794461414182214,0,0.06666666666666667,0.44119388080751926,0.375,1,0,0.0,0.19047619047619047,0,0.29210309444938193
0,0.020100520266588515,5.5087825608084505e-05,0,0.26057102466362053,0,0.2,0.39691363743990443,0.125,0,0,0.0,0.06349206349206349,0,0.2923681021249091
1,0.02314147076707811,0.002103337392405494,0,0.22106063665968242,0,0.2,0.36468853269094165,0.125,0,0,0.0,0.031746031746031744,1,0.4518316231720126
1,0.028567808306320684,0.00561316872716772,0,0.44791167041122865,1,0.044446666666666676,0.5067687904711902,0.375,1,0,0.3333333333333333,0.3333333333333333,1,0.4648493172820555
1,0.025336575482112413,0.0017524595222903063,0,0.3563602857647742,1,0.11111333333333333,0.4426737494466578,0.375,1,0,0.2222222222222222,0.36507936507936506,0,0.3595734022784196
1,0.02392929652737296,0.001612108374244231,0,0.36811778961452046,1,0.0,0.4139771662703192,0.25,1,0,0.1111111111111111,0.1746031746031746,0,0.3808224933344106
1,0.024253112968088714,0.004296324080625419,1,0.5712802615303056,1,0.22222000000000003,0.514245344204577,0.625,0,1,0.3333333333333333,0.23809523809523808,1,0.5596768199078936
1,0.02009808407811878,9.140368516500646e-05,1,0.2762161411657789,0,0.26666666666666666,0.39733572171263265,0.25,0,0,0.1111111111111111,0.09523809523809523,0,0.3131744364547144
1,0.020968810050909267,0.00039071215751468997,1,0.24466084366243404,0,0.0,0.38393711973810185,0.125,0,0,0.1111111111111111,0.09523809523809523,0,0.3493899975761493
1,0.02608211180636824,0.0019278984573479002,0,0.34979047282457776,1,0.13333333333333336,0.4588931097316162,0.25,0,0,0.0,0.19047619047619047,0,0.35709137917104306
1,0.030553851939221555,0.007366505444133314,1,0.5189773559185116,1,0.08888666666666666,0.5281355199357608,0.5,1,0,0.3333333333333333,0.2222222222222222,1,0.48043306132342245
1,0.01980672475908133,4.0175516128189016e-05,0,0.25832113195163203,0,0.06666666666666667,0.3950786003273727,0.125,0,0,0.0,0.09523809523809523,0,0.30821685384180336
1,0.023090580628362434,0.002661233205888643,0,0.22106063665968242,0,0.0,0.36468853269094165,0.0,1,0,0.3333333333333333,0.07936507936507936,1,0.50610971964127
0,0.02093290121766017,0.0003445620684531146,1,0.2907410446065686,0,0.13333333333333336,0.0,0.25,0,0,0.1111111111111111,0.09523809523809523,0,0.34089036115375293
0,0.019544410565334926,1.403511480460752e-06,1,0.2304830484941812,0,0.0,0.3723735548761028,0.125,0,0,0.0,0.015873015873015872,0,0.302018259675204
1,0.019759814504938432,5.070185223164466e-05,0,0.2597064095120289,1,0.06666666666666667,0.36468853269094165,0.25,0,0,0.1111111111111111,0.07936507936507936,0,0.3319479680051709
0,0.019649787921539916,1.5614065220125866e-05,0,0.238179385555247,0,0.0,0.37434757095648413,0.375,0,0,0.0,0.14285714285714285,0,0.30405429425547387
1,0.0214341852548456,0.0005243869768871484,0,0.22106063665968242,0,0.0,0.36468853269094165,0.0,1,0,0.0,0.015873015873015872,0,0.3507182677547063
1,0.02726433155607595,0.0010682476755656898,0,0.301028071592659,1,0.2,0.36468853269094165,0.25,0,0,0.0,0.15873015873015872,0,0.3056508039104791
1,0.03907410616092212,0.010699845210227599,0,0.5117164819629919,1,0.13333333333333336,0.5685372206265378,0.25,1,0,0.3333333333333333,0.3333333333333333,1,0.4406754463925022
1,0.023878484743405055,0.004752815137011668,0,0.315811728472976,1,0.24444666666666665,0.4419685598690509,0.125,0,0,0.3333333333333333,0.031746031746031744,0,0.6199757614930921
1,0.024286077554854457,0.0010507037820599303,0,0.3662150051750688,0,0.2,0.42060440408907007,0.25,1,0,0.1111111111111111,0.3333333333333333,0,0.3329207400824109
1,0.020806576231472387,0.00036649193533531385,0,0.31503546815439376,0,0.2,0.4227199728218907,0.25,0,0,0.2222222222222222,0.19047619047619047,0,0.35443483881392907
1,0.020052797674981693,0.00024731591587282014,0,0.2495897811324565,0,0.06666666666666667,0.38795721506737907,0.125,0,0,0.2222222222222222,0.07936507936507936,0,0.4139355255716248
1,0.01976896051112966,8.578963924316345e-05,0,0.3683765430540479,0,0.26666666666666666,0.42850304209518514,0.25,0,0,0.0,0.1111111111111111,0,0.37550941262018256
1,0.020419963739961838,0.00026561454767719733,1,0.2851210461212228,0,0.11111333333333333,0.41616222448706464,0.25,0,0,0.2222222222222222,0.07936507936507936,0,0.35797689262341437
1,0.029253941504001284,0.003910358423498713,1,0.5090342816752076,1,0.23333333333333334,0.4419685598690509,0.25,0,0,0.1111111111111111,0.07936507936507936,1,0.39268643451563384
0,0.019966137494556627,4.192990547876496e-05,0,0.3286957564435917,0,0.13333333333333336,0.4524769140492294,0.125,0,0,0.0,0.047619047619047616,0,0.2923681021249091
1,0.029183966225794236,0.00859612711533303,0,0.42889329260596265,0,0.13333333333333336,0.5341991208293441,0.125,1,0,0.5555555555555556,0.06349206349206349,1,0.5536559747919527
1,0.019711196368448876,5.947379898452435e-05,1,0.2762161411657789,0,0.0,0.4096739656361633,0.125,0,0,0.1111111111111111,0.047619047619047616,0,0.3650610002423851
1,0.02952584848321786,0.003506848872866246,0,0.3664737586145962,1,0.2,0.4419685598690509,0.25,0,0,0.0,0.06349206349206349,0,0.3757744202957098
0,0.019495927500172015,1.5614065220125866e-05,0,0.098556660692197,0,0.0,0.20906812028372299,0.25,0,0,0.0,0.09523809523809523,0,0.0
1,0.027013026778194192,0.00210509178175607,1,0.3061305631989498,0,0.09999999999999999,0.4328036690447512,0.25,1,0,0.1111111111111111,0.2222222222222222,0,0.35284156095984487
1,0.020151702390919658,0.00017701788547311233,0,0.32272864968570925,0,0.09999999999999999,0.42265048333796595,0.25,1,0,0.1111111111111111,0.06349206349206349,0,0.3532843176860305
1,0.036560827200388224,0.009708615227152193,0,0.373131926387802,1,0.2,0.4677054057671124,0.25,1,1,0.3333333333333333,0.12698412698412698,1,0.44811505211278985
1,0.02245876791387205,0.0018226350963133438,0,0.3664737586145962,0,0.05,0.3488243408793765,0.25,1,0,0.4444444444444445,0.12698412698412698,0,0.4648493172820555
1,0.032587589554241715,0.009439628041387448,0,0.22106063665968242,1,0.26666666666666666,0.36468853269094165,0.0,0,1,0.5555555555555556,0.12698412698412698,1,0.49849559667124504
1,0.025383765930456714,0.00222614464694581,0,0.2948905662282584,0,0.03333333333333334,0.42490503103863614,0.125,1,0,0.1111111111111111,0.23809523809523808,0,0.38542780964692575
1,0.02350841916340841,0.0017524595222903063,1,0.48431070608133686,0,0.06666666666666667,0.5103668015277392,0.375,0,0,0.0,0.15873015873015872,1,0.4051708814737012
1,0.021634688195497333,0.0006998259119447423,0,0.3091567162295206,0,0.0,0.42469398890227206,0.25,1,0,0.1111111111111111,0.1111111111111111,0,0.36948856750424175
1,0.022619778498114664,0.0022436885404515695,1,0.4304489687728776,1,0.06666666666666667,0.5354679473321186,0.125,1,0,0.1111111111111111,0.23809523809523808,0,0.49902561202229945
0,0.019545071475523368,7.017557402303758e-07,1,0.22106063665968242,0,0.0,0.36468853269094165,0.125,0,0,0.0,0.031746031746031744,0,0.2923681021249091
0,0.022028078867388858,0.0006121064444159454,0,0.3961262716784894,0,0.0,0.44613020785076746,0.25,1,0,0.1111111111111111,0.09523809523809523,0,0.34079987072796314
1,0.01968833383918661,3.403515340117323e-05,0,0.31451480574558854,0,0.4,0.3629950482308492,0.375,0,0,0.0,0.047619047619047616,0,0.32982144299911126
1,0.02972161815935446,0.0036384280741594416,0,0.3851481836770757,1,0.06666666666666667,0.45261589301707894,0.375,1,0,0.1111111111111111,0.12698412698412698,0,0.37781045487597964
1,0.02214765305783815,0.005612116093557374,1,0.22106063665968242,1,0.4,0.36468853269094165,0.0,0,0,0.0,0.031746031746031744,0,0.964760442756726
0,0.048524383708246105,0.013155990301033914,1,0.34027970615706965,0,0.0,0.3942318580973264,0.5,0,0,0.0,0.06349206349206349,0,0.4097761977862163
1,0.033577379022147226,0.010173528405054817,0,0.4236204023931538,1,0.26666666666666666,0.529898493879778,0.125,1,0,0.2222222222222222,0.06349206349206349,1,0.4989383533974307
1,0.02234812510157745,0.0017524595222903063,0,0.10270618231388684,0,0.13333333333333336,0.2681573447810824,0.125,1,0,0.1111111111111111,0.07936507936507936,0,0.46467156823139694
1,0.02566201265910075,0.0050857992883845925,0,0.3973379951026178,0,0.4,0.5084622749312826,0.125,0,0,0.0,0.1111111111111111,0,0.5333796558132019
1,0.022354569096143445,0.0009103526340138551,0,0.2930761366218161,0,0.0,0.4148933979842902,0.25,1,0,0.1111111111111111,0.07936507936507936,0,0.36621152137028357
1,0.028123448689604563,0.005787555028614968,1,0.43235175321232927,1,0.2888866666666667,0.4585405149428127,0.25,1,0,0.3333333333333333,0.06349206349206349,1,0.4821135978023754
1,0.020050965290530708,9.368439132075518e-05,0,0.22106063665968242,0,0.06666666666666667,0.36468853269094165,0.0,0,0,0.0,0.047619047619047616,0,0.31928577199644503
1,0.027893505714013323,0.004033165678039029,0,0.22106063665968242,0,0.13333333333333336,0.36468853269094165,0.0,0,0,0.1111111111111111,0.031746031746031744,0,0.4190708572351943
0,0.019568892965759584,6.842118467246166e-06,0,0.22106063665968242,0,0.0,0.36468853269094165,0.125,0,0,0.0,0.015873015873015872,0,0.3171592469903854
1,0.026853338915346945,0.004384043548154216,0,0.22106063665968242,0,0.2,0.36468853269094165,0.0,0,0,0.0,0.047619047619047616,0,0.4574097115617678
1,0.02333047214187984,0.0010156159950484116,1,0.2753515260141873,0,0.2,0.362572963958121,0.25,1,0,0.1111111111111111,0.12698412698412698,0,0.348148986022461
0,0.02013093354835129,0.00026122857430075746,1,0.36076856082599146,0,0.06666666666666667,0.36391385362941,0.25,0,0,0.0,0.06349206349206349,0,0.40180657671487435
1,0.027643802288920397,0.002892812600164667,0,0.41263915886198976,1,0.02221999999999999,0.4558613092848245,0.5,1,0,0.2222222222222222,0.20634920634920634,1,0.3776359376262422
1,0.019752846070263796,0.00010791178719818582,0,0.41410963572564563,0,0.0,0.4634047788175463,0.375,1,0,0.1111111111111111,0.09523809523809523,0,0.4145560313484689
0,0.019565295951420047,3.315795872588526e-05,1,0.22106063665968242,0,0.0,0.36468853269094165,0.0,0,0,0.0,0.0,0,0.5059319705906116
1,0.030867312393578483,0.007015627574018126,0,0.41047762098301066,1,0.15555333333333332,0.5191790975632354,0.125,0,1,0.2222222222222222,0.07936507936507936,1,0.46414155288034253
0,0.020269112319921616,0.00017614069079782436,0,0.2395615075858935,0,0.0,0.3797780454409751,0.125,1,0,0.1111111111111111,0.07936507936507936,0,0.33832107942150763
1,0.035404494340555134,0.011240197130204988,0,0.5606461262716784,1,0.2,0.4677054057671124,0.25,1,0,0.2222222222222222,0.12698412698412698,1,0.4936252726832027
1,0.021087052907296386,0.0006121064444159454,0,0.40918069825562314,0,0.044446666666666676,0.4203212987841914,0.75,1,0,0.2222222222222222,0.12698412698412698,0,0.3892348711319383
1,0.030871484094585747,0.010980547506319749,0,0.5109370661146593,1,0.5555533333333333,0.4677054057671124,0.25,1,1,0.4444444444444445,0.1111111111111111,1,0.5793358649107214
1,0.03580587677473633,0.002278776327463088,0,0.28425643096963116,0,0.2,0.4162317139709894,0.125,1,0,0.0,0.09523809523809523,0,0.3062680778864022
1,0.025299665686610025,0.004384043548154216,0,0.3473670259763209,0,0.0,0.4677054057671124,0.125,0,0,0.0,0.047619047619047616,1,0.5104467964773369
0,0.02071308019237374,0.00026122857430075746,0,0.30275730189584227,0,0.0,0.43132122672102285,0.125,0,0,0.0,0.09523809523809523,0,0.3327429910317524
1,0.028351043106610505,0.004296324080625419,0,0.4030431928912226,1,0.09999999999999999,0.474124175134089,0.5,1,0,0.3333333333333333,0.20634920634920634,1,0.42066736689019957
0,0.051055118158968606,0.014033184976321885,0,0.28417123166637215,1,0.0,0.41616222448706464,0.125,1,0,0.1111111111111111,0.06349206349206349,0,0.4069419083784439
1,0.025251859861144317,0.005612116093557374,0,0.5368723651326585,0,0.13333333333333336,0.6222680338079207,0.125,0,1,0.2222222222222222,0.15873015873015872,0,0.5832301850206028
1,0.02056964160485535,0.00017350910677196044,0,0.27587218842299244,0,0.3,0.3796364927885358,0.375,1,0,0.1111111111111111,0.07936507936507936,0,0.31512321241011554
1,0.029334321439151358,0.004208604613096622,0,0.40027894882992954,1,0.11111333333333333,0.5108609489689819,0.125,1,0,0.2222222222222222,0.07936507936507936,1,0.40162882766421587
1,0.021330483473090044,0.0010068440482955319,0,0.4140244364223866,0,0.0,0.4397835016523055,0.5,1,0,0.2222222222222222,0.2222222222222222,0,0.44377474347580187
1,0.02130996521487553,0.00017350910677196044,0,0.3575688536591523,0,0.0,0.457130135787599,0.25,0,0,0.0,0.0,0,0.2923681021249091
0,0.020393320002963188,0.0005542115958469394,0,0.22106063665968242,0,0.06666666666666667,0.36468853269094165,0.125,1,0,0.0,0.015873015873015872,0,0.4698068998949665
1,0.01988081035108883,9.631615078555415e-05,0,0.37909587761593416,0,0.16666666666666669,0.3724456180446174,0.625,0,0,0.2222222222222222,0.09523809523809523,0,0.349477256201018
1,0.024545013401604632,0.0034893049793604867,1,0.5294379370408704,1,0.06666666666666667,0.5964616984259346,0.25,0,0,0.1111111111111111,0.047619047619047616,0,0.4892881958471358
1,0.025235057960127538,0.0024717591560264414,0,0.37417009567566206,1,0.08333333333333333,0.4574106674078878,0.5,1,0,0.3333333333333333,0.30158730158730157,0,0.4028698392179042
1,0.025374088327146535,0.003857726742981434,0,0.37892232347966576,1,0.11111333333333333,0.4934422516651739,0.125,1,0,0.2222222222222222,0.07936507936507936,1,0.47759877191565
1,0.02938487394167894,0.009296333729766846,0,0.22106063665968242,0,0.24444666666666665,0.36468853269094165,0.0,0,1,0.2222222222222222,0.06349206349206349,1,0.5711012361638523
1,0.025632300599581402,0.0025419347300494792,0,0.47021811021634313,0,0.5333333333333333,0.4634047788175463,0.375,0,0,0.0,0.30158730158730157,1,0.3973790094530177
1,0.09897585761550898,0.00455948248321181,0,0.40313154772423193,0,0.09999999999999999,0.35185614132616816,0.5,1,0,0.1111111111111111,0.15873015873015872,1,0.2789981417144704
0,0.020423325436615156,7.455330176952974e-05,0,0.22106063665968242,0,0.0,0.36468853269094165,0.0,0,0,0.3333333333333333,0.0,0,0.28794053486305243
1,0.024677956751911184,0.002103337392405494,0,0.22106063665968242,0,0.26666666666666666,0.36468853269094165,0.0,0,0,0.0,0.06349206349206349,1,0.3947224690959037
1,0.025829893251751012,0.0041208851455678255,0,0.5052318683260546,1,0.26666666666666666,0.5964616984259346,0.125,0,0,0.1111111111111111,0.14285714285714285,0,0.4756499959602488
1,0.020458233085021274,0.0008577209534965769,1,0.648830560674526,1,0.03333333333333334,0.5107193963165426,0.625,0,0,0.1111111111111111,0.06349206349206349,0,0.561890603538822
1,0.02140589412666357,0.0011349144708875753,0,0.3473670259763209,0,0.13333333333333336,0.4677054057671124,0.125,0,1,0.0,0.09523809523809523,0,0.45882847216611455
1,0.03740310884983307,0.005261238223442186,0,0.22106063665968242,0,0.06666666666666667,0.36468853269094165,0.125,0,0,0.0,0.015873015873015872,0,0.35718186959683285
0,0.020115850122504095,0.00018228105352484014,1,0.27094325095297,0,0.0,0.40537333868659725,0.125,0,0,0.1111111111111111,0.031746031746031744,0,0.3617839541084269
1,0.026372212158001604,0.0015682486404798325,0,0.3053511473506172,0,0.4,0.41186159753749857,0.25,1,0,0.1111111111111111,0.38095238095238093,0,0.33566453906439364
1,0.029551938394515316,0.004746111088986313,0,0.3694147123419079,1,0.16666666666666669,0.4419685598690509,0.5,1,0,0.3333333333333333,0.25396825396825395,1,0.4162397996283429
1,0.02677769265865335,0.0020156179248766973,0,0.29480536692499937,1,0.03333333333333334,0.40114220122095595,0.375,1,0,0.2222222222222222,0.047619047619047616,0,0.3517815302577361
1,0.02000190808286812,8.578963924316345e-05,0,0.3139120995632747,0,0.13333333333333336,0.36468853269094165,0.375,0,0,0.0,0.047619047619047616,0,0.31990627777328917
0,0.020790898113055633,0.00011210547950180255,0,0.22106063665968242,0,0.0,0.36468853269094165,0.0,0,0,0.0,0.047619047619047616,0,0.28962430314292636
1,0.02013478060779104,0.0001542108239156251,0,0.22106063665968242,0,0.13333333333333336,0.36468853269094165,0.0,0,0,0.1111111111111111,0.031746031746031744,0,0.3436341601357356
1,0.022211107953866358,0.0005507028171457875,0,0.2859856612728145,0,0.7,0.37117679154184297,0.25,1,0,0.1111111111111111,0.19047619047619047,0,0.3277854084188414
1,0.0195299256448472,1.7543893505759394e-07,1,0.24207015373740942,0,0.0,0.381824124689871,0.125,0,0,0.0,0.047619047619047616,0,0.31928577199644503
1,0.025651768883491112,0.00280509313263587,0,0.3875684749955822,1,0.3111133333333333,0.38767668344709016,0.5,1,0,0.2222222222222222,0.38095238095238093,1,0.41110446796477335
1,0.022998535834591056,0.0020156179248766973,0,0.4846546588241234,1,0.09999999999999999,0.4934422516651739,0.625,1,0,0.1111111111111111,0.15873015873015872,0,0.45138886644582693
1,0.026573959765509664,0.003454217192348968,0,0.2526159341630273,1,0.2,0.39042537858900317,0.125,0,0,0.1111111111111111,0.031746031746031744,0,0.4217273975923083
1,0.020191306920635588,0.00043666750935835146,0,0.22106063665968242,0,0.06666666666666667,0.36468853269094165,0.0,0,0,0.0,0.0,0,0.47511998060919447
1,0.03962815947392493,0.006401591301316547,0,0.30794499280539217,1,0.03333333333333334,0.43315626383355466,0.375,1,0,0.3333333333333333,0.3333333333333333,1,0.3651514906681748
1,0.027144322773934054,0.005787555028614968,0,0.3473670259763209,1,0.2,0.4677054057671124,0.125,1,0,0.2222222222222222,0.031746031746031744,1,0.5106245455279954
1,0.023797488057325025,0.0034717610858547273,0,0.22106063665968242,0,0.26666666666666666,0.36468853269094165,0.0,0,1,0.3333333333333333,0.015873015873015872,0,0.5279793164741051
1,0.022122890798073728,0.002103337392405494,0,0.44212127331936485,0,0.06666666666666667,0.5449880066298115,0.125,0,0,0.0,0.1111111111111111,0,0.5268287953462066
1,0.026247945822209393,0.006840188638960532,0,0.44212127331936485,1,0.15000000000000002,0.5449880066298115,0.125,0,1,0.4444444444444445,0.20634920634920634,1,0.5956273733538013
1,0.022762042959132464,0.004243692400108141,0,0.601453437003004,0,0.08888666666666666,0.6694410986544777,0.25,1,0,0.3333333333333333,0.1746031746031746,1,0.6920481538337239
0,0.02093339079459004,0.001263021735655981,0,0.41056597581601995,1,0.0,0.51925116073175,0.125,1,0,0.3333333333333333,0.06349206349206349,0,0.5550747353962996
1,0.021201119396344975,0.0008851874977302588,1,0.37840481660061087,0,0.044446666666666676,0.4520522560919114,0.25,1,0,0.2222222222222222,0.15873015873015872,0,0.43403732730063826
1,0.02010133958484105,0.00034894804182955444,0,0.28417123166637215,0,0.0,0.41616222448706464,0.125,0,0,0.0,0.06349206349206349,0,0.45865072311545607
1,0.02766763259780701,0.004910360353326999,0,0.4805051372024335,1,0.11111333333333333,0.5621210249441511,0.25,1,0,0.2222222222222222,0.1111111111111111,1,0.45900622121677304
1,0.02938807966424254,0.0020156179248766973,0,0.4541375306086386,0,0.06666666666666667,0.49584092570287325,0.25,1,0,0.0,0.23809523809523808,0,0.32752040074331423
1,0.030941658700259736,0.002103337392405494,0,0.22106063665968242,0,0.5333333333333333,0.36468853269094165,0.0,0,0,0.0,0.1111111111111111,0,0.3208790498505292
1,0.027080158472024274,0.006645636333684153,0,0.386792214677,1,0.13333333333333336,0.49986102103215047,0.125,0,0,0.2222222222222222,0.07936507936507936,1,0.5502044114082573
1,0.025517186697422038,0.003927902317004472,1,0.28425643096963116,1,0.17778,0.4162317139709894,0.125,0,0,0.2222222222222222,0.047619047619047616,1,0.476270501737093
1,0.04707928421398104,0.014977241359588589,0,0.22106063665968242,1,0.24444666666666665,0.36468853269094165,0.0,1,0,0.4444444444444445,0.031746031746031744,1,0.439437666639735
0,0.019533665465254625,0.0,0,0.23074180193370863,0,0.0,0.37258459701246693,0.125,0,0,0.1111111111111111,0.07936507936507936,0,0.30122323664862244
1,0.029767694973418767,0.00455948248321181,0,0.42802867745437106,1,0.17778,0.46361582095391046,0.625,1,0,0.2222222222222222,0.42857142857142855,1,0.4069419083784439
1,0.023710451106794435,0.0009629843145311333,0,0.3261871102920758,0,0.06666666666666667,0.3994512904454533,0.25,1,0,0.1111111111111111,0.20634920634920634,0,0.3360200371657106
0,0.019686060077176513,6.38597723609642e-05,0,0.43261050665185674,0,0.0,0.4848409977660418,0.375,0,0,0.2222222222222222,0.047619047619047616,0,0.3894093883816757
0,0.021082786515387458,0.00034894804182955444,0,0.4458384873652589,0,0.0,0.5480198070766031,0.125,1,0,0.0,0.047619047619047616,0,0.33407126121030944
1,0.021007406967460146,0.00020859689378347924,0,0.24691073637442254,0,0.06666666666666667,0.38577215685063365,0.125,0,0,0.0,0.031746031746031744,0,0.30671083461258786
1,0.03978298386133004,0.005287554063700826,0,0.4584606063665968,1,0.03333333333333334,0.36468853269094165,0.375,1,0,0.1111111111111111,0.031746031746031744,0,0.3462034418679809
1,0.022578038622940205,0.0008664929002494566,0,0.342094135763512,0,0.7666666666666667,0.4239193098407404,0.375,1,0,0.1111111111111111,0.3333333333333333,0,0.3537270744122162
1,0.028337323721851,0.008945455859651659,0,0.3790106783126751,0,0.16666666666666669,0.49351431483368846,0.125,0,0,0.1111111111111111,0.25396825396825395,1,0.5949163771511674
1,0.039604179941671216,0.017541963677473765,1,0.5762091990003282,0,0.09999999999999999,0.570724852527873,0.375,1,0,0.2222222222222222,0.09523809523809523,0,0.5483428940777249
1,0.023360264072891233,0.0007875453794735394,0,0.2577152702395678,0,0.13333333333333336,0.3930350947630666,0.25,1,0,0.1111111111111111,0.09523809523809523,0,0.3278726670437101
1,0.030315336941286557,0.006138432898730156,0,0.43321636836392097,0,0.13333333333333336,0.5346212051020723,0.25,0,1,0.0,0.06349206349206349,0,0.4477595540114729
0,0.019822946265844566,0.00034894804182955444,0,0.22106063665968242,0,0.0,0.36468853269094165,0.0,0,0,0.0,0.0,0,0.6400743314211845
1,0.020240045265810875,0.00024631626482086197,0,0.37788730972155604,0,0.0,0.37991959809341447,0.5,0,0,0.2222222222222222,0.14285714285714285,0,0.37356063666478145
1,0.03839107530478702,0.012629673495861133,0,0.4846546588241234,1,0.08888666666666666,0.5234822981973913,0.25,1,1,0.5555555555555556,0.3968253968253968,1,0.48096307667447685
1,0.035489874762267476,0.003331409937808652,0,0.2906558453033095,1,0.16666666666666669,0.40198894345100217,0.25,1,0,0.1111111111111111,0.19047619047619047,0,0.3289359295467399
1,0.025281594960858127,0.0049980798208557956,0,0.22106063665968242,1,0.23333333333333334,0.36468853269094165,0.0,0,0,0.1111111111111111,0.031746031746031744,0,0.5463973499232446
1,0.021448944047441312,0.0009629843145311333,0,0.28149218690833816,0,0.06666666666666667,0.4139771662703192,0.125,0,0,0.0,0.2857142857142857,1,0.42500444372626645
1,0.022866711501171495,0.0005594747638986672,0,0.315811728472976,0,0.0,0.40544540185511185,0.375,1,0,0.0,0.07936507936507936,0,0.3153882200856427
1,0.02525503076677537,0.005787555028614968,0,0.41047762098301066,1,0.17778,0.5191790975632354,0.125,0,1,0.2222222222222222,0.07936507936507936,0,0.5931453502464248
1,0.020742897365544487,0.0006998259119447423,1,0.42889329260596265,0,0.26666666666666666,0.5341991208293441,0.125,0,0,0.0,0.07936507936507936,0,0.4491783146158197
1,0.022943265322202734,0.00222614464694581,0,0.5785442910155757,0,0.2,0.570724852527873,0.25,0,1,0.0,0.14285714285714285,0,0.4747644825078775
1,0.02377103859531575,0.0007875453794735394,1,0.3055247014868856,1,0.06666666666666667,0.41616222448706464,0.25,1,0,0.1111111111111111,0.14285714285714285,0,0.3213218065767149
1,0.02094891504353757,0.0015770205872327123,0,0.6316266124757024,0,0.2,0.6995506346706198,0.125,0,0,0.1111111111111111,0.3492063492063492,0,0.624312838329159
1,0.02002595118210048,8.578963924316345e-05,1,0.22106063665968242,0,0.0,0.36468853269094165,0.0,0,0,0.0,0.047619047619047616,0,0.3170719883655167
0,0.020055726009244552,5.070185223164466e-05,0,0.32272864968570925,0,0.06666666666666667,0.3732897865900738,0.5,0,0,0.0,0.07936507936507936,0,0.2923681021249091
0,0.0305077193895027,0.0032261465767740955,1,0.3235932648373009,0,0.0,0.4483152660675129,0.125,0,0,0.1111111111111111,0.031746031746031744,0,0.35700412054617436
1,0.024171901985057927,0.002629654197578276,0,0.3473670259763209,1,0.09999999999999999,0.4677054057671124,0.125,1,0,0.1111111111111111,0.031746031746031744,0,0.44669629150844303
